#C = Cell, L = Link, N = Neighbor, M = Midpoint||||||||||||
#Cell_Index||Link_Index|Cell_Zpos|CellXpos|Neighbor_Index|Neighbor_Zpos|Neighbor_Xpos|Midpoint_Zpos|Midpoint_Xpos|CellNeighbor_Distance|Cell_Distance|Neighbor_Distance
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1524|1524|1524-6|-16652|22505|6|-7163|23056|-11907.5|22780.5|9504.9840610072|4752.4920305036|4752.4920305036
1524|1524|1524-7|-16652|22505|7|-9453|6428|-13052.5|14466.5|17615.207350469|8807.6036752343|8807.6036752343
1524|1524|1524-11|-16652|22505|11|-23264|23797|-19958|23151|6737.0474245028|3368.5237122514|3368.5237122514
1524|1524|1524-98|-16652|22505|98|-18407|20312|-17529.5|21408.5|2808.7851466426|1404.3925733213|1404.3925733213
1524|1524|1524-173|-16652|22505|173|-15748|21003|-16200|21754|1753.0601815112|876.53009075559|876.53009075559
1524|1524|1524-202|-16652|22505|202|-18756|22441|-17704|22473|2104.9731589738|1052.4865794869|1052.4865794869
1524|1524|1524-1123|-16652|22505|1123|-16965|23867|-16808.5|23186|1397.5024150247|698.75120751237|698.75120751237
1524|1524|1524-1975|-16652|22505|1975|-17675|22238|-17163.5|22371.5|1057.2691237334|528.6345618667|528.6345618667
1524|1524|1524-1995|-16652|22505|1995|-15831|23202|-16241.5|22853.5|1076.9633234238|538.48166171189|538.48166171189
1524|1524|1524-2377|-16652|22505|2377|-16418|21840|-16535|22172.5|704.96879363558|352.48439681779|352.48439681779
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1525|1525|1525-5|20376|10139|5|14269|279|17322.5|5209|11598.062295056|5799.031147528|5799.031147528
1525|1525|1525-12|20376|10139|12|7017|8662|13696.5|9400.5|13440.402151722|6720.2010758608|6720.2010758608
1525|1525|1525-59|20376|10139|59|20106|12444|20241|11291.5|2320.7595739326|1160.3797869663|1160.3797869663
1525|1525|1525-73|20376|10139|73|18186|9411|19281|9775|2307.8310163441|1153.9155081721|1153.9155081721
1525|1525|1525-107|20376|10139|107|21910|6085|21143|8112|4334.5209654586|2167.2604827293|2167.2604827293
1525|1525|1525-216|20376|10139|216|23094|11081|21735|10610|2876.6105054386|1438.3052527193|1438.3052527193
1525|1525|1525-809|20376|10139|809|20548|10105|20462|10122|175.32826355154|87.664131775772|87.664131775772
1525|1525|1525-1685|20376|10139|1685|20192|9944|20284|10041.5|268.10632219327|134.05316109663|134.05316109663
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1526|1526|1526-2|11812|2633|2|1905|-9319|6858.5|-3343|15524.140974624|7762.070487312|7762.070487312
1526|1526|1526-5|11812|2633|5|14269|279|13040.5|1456|3402.6702749458|1701.3351374729|1701.3351374729
1526|1526|1526-12|11812|2633|12|7017|8662|9414.5|5647.5|7703.3022788931|3851.6511394466|3851.6511394466
1526|1526|1526-36|11812|2633|36|16469|2130|14140.5|2381.5|4684.0856098069|2342.0428049034|2342.0428049034
1526|1526|1526-78|11812|2633|78|14168|-1638|12990|497.5|4877.7225218333|2438.8612609167|2438.8612609167
1526|1526|1526-86|11812|2633|86|8945|-993|10378.5|820|4622.506354782|2311.253177391|2311.253177391
1526|1526|1526-103|11812|2633|103|11010|-2147|11411|243|4846.8137987754|2423.4068993877|2423.4068993877
1526|1526|1526-162|11812|2633|162|11512|6218|11662|4425.5|3597.5304029292|1798.7652014646|1798.7652014646
1526|1526|1526-193|11812|2633|193|9107|4400|10459.5|3516.5|3230.9927267018|1615.4963633509|1615.4963633509
1526|1526|1526-605|11812|2633|605|14062|3418|12937|3025.5|2383.007553492|1191.503776746|1191.503776746
1526|1526|1526-879|11812|2633|879|11544|3419|11678|3026|830.43362167003|415.21681083501|415.21681083501
1526|1526|1526-2395|11812|2633|2395|11023|2193|11417.5|2413|903.39415539398|451.69707769699|451.69707769699
1526|1526|1526-2422|11812|2633|2422|12030|935|11921|1784|1711.9369147255|855.96845736277|855.96845736277
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1527|1527|1527-5|20227|16234|5|14269|279|17248|8256.5|17031.14174094|8515.5708704702|8515.5708704702
1527|1527|1527-12|20227|16234|12|7017|8662|13622|12448|15226.269536561|7613.1347682804|7613.1347682804
1527|1527|1527-80|20227|16234|80|19440|18474|19833.5|17354|2374.2301910303|1187.1150955152|1187.1150955152
1527|1527|1527-92|20227|16234|92|19947|15031|20087|15632.5|1235.155455803|617.57772790152|617.57772790152
1527|1527|1527-129|20227|16234|129|17758|16671|18992.5|16452.5|2507.3751215165|1253.6875607583|1253.6875607583
1527|1527|1527-653|20227|16234|653|19528|15821|19877.5|16027.5|811.89285007321|405.94642503661|405.94642503661
1527|1527|1527-1117|20227|16234|1117|21284|15342|20755.5|15788|1383.0809809986|691.54049049929|691.54049049929
1527|1527|1527-1559|20227|16234|1559|19644|16563|19935.5|16398.5|669.42512650781|334.71256325391|334.71256325391
1527|1527|1527-1612|20227|16234|1612|20236|17565|20231.5|16899.5|1331.0304279016|665.51521395082|665.51521395082
1527|1527|1527-2106|20227|16234|2106|19852|15393|20039.5|15813.5|920.81811450471|460.40905725235|460.40905725235
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1528|1528|1528-4|-15447|-17921|4|-14791|-12627|-15119|-15274|5334.4889164755|2667.2444582378|2667.2444582378
1528|1528|1528-39|-15447|-17921|39|-10444|-14610|-12945.5|-16265.5|5999.3941360774|2999.6970680387|2999.6970680387
1528|1528|1528-89|-15447|-17921|89|-18726|-19827|-17086.5|-18874|3792.7136722932|1896.3568361466|1896.3568361466
1528|1528|1528-90|-15447|-17921|90|-13616|-12689|-14531.5|-15305|5543.1385513985|2771.5692756992|2771.5692756992
1528|1528|1528-91|-15447|-17921|91|-11229|-20175|-13338|-19048|4782.4721640591|2391.2360820295|2391.2360820295
1528|1528|1528-123|-15447|-17921|123|-20154|-12164|-17800.5|-15042.5|7436.3228816398|3718.1614408199|3718.1614408199
1528|1528|1528-187|-15447|-17921|187|-17025|-21142|-16236|-19531.5|3586.7708318207|1793.3854159104|1793.3854159104
1528|1528|1528-2031|-15447|-17921|2031|-15382|-18051|-15414.5|-17986|145.34441853749|72.672209268743|72.672209268743
1528|1528|1528-2306|-15447|-17921|2306|-15158|-17412|-15302.5|-17666.5|585.32213352991|292.66106676495|292.66106676495
1528|1528|1528-2314|-15447|-17921|2314|-15778|-17600|-15612.5|-17760.5|461.08784412517|230.54392206259|230.54392206259
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1529|1529|1529-5|17023|9372|5|14269|279|15646|4825.5|9500.9033781004|4750.4516890502|4750.4516890502
1529|1529|1529-12|17023|9372|12|7017|8662|12020|9017|10031.158258147|5015.5791290737|5015.5791290737
1529|1529|1529-34|17023|9372|34|16083|9400|16553|9386|940.41692881402|470.20846440701|470.20846440701
1529|1529|1529-68|17023|9372|68|16809|6837|16916|8104.5|2544.01670592|1272.00835296|1272.00835296
1529|1529|1529-73|17023|9372|73|18186|9411|17604.5|9391.5|1163.6537285636|581.82686428181|581.82686428181
1529|1529|1529-276|17023|9372|276|15683|8042|16353|8707|1887.9883474217|943.99417371083|943.99417371083
1529|1529|1529-356|17023|9372|356|17927|8842|17475|9107|1047.9103015049|523.95515075243|523.95515075243
1529|1529|1529-395|17023|9372|395|17212|10336|17117.5|9854|982.35278795349|491.17639397675|491.17639397675
1529|1529|1529-625|17023|9372|625|16807|10309|16915|9840.5|961.57423010395|480.78711505197|480.78711505197
1529|1529|1529-637|17023|9372|637|16092|7631|16557.5|8501.5|1974.2953173221|987.14765866105|987.14765866105
1529|1529|1529-1737|17023|9372|1737|17828|9981|17425.5|9676.5|1009.4087378263|504.70436891313|504.70436891313
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1530|1530|1530-6|-17763|18890|6|-7163|23056|-12463|20973|11389.273725747|5694.6368628737|5694.6368628737
1530|1530|1530-7|-17763|18890|7|-9453|6428|-13608|12659|14978.56949111|7489.2847455548|7489.2847455548
1530|1530|1530-11|-17763|18890|11|-23264|23797|-20513.5|21343.5|7371.5432576903|3685.7716288452|3685.7716288452
1530|1530|1530-98|-17763|18890|98|-18407|20312|-18085|19601|1561.0317101199|780.51585505997|780.51585505997
1530|1530|1530-173|-17763|18890|173|-15748|21003|-16755.5|19946.5|2919.7592366495|1459.8796183247|1459.8796183247
1530|1530|1530-180|-17763|18890|180|-17419|13734|-17591|16312|5167.4628203791|2583.7314101895|2583.7314101895
1530|1530|1530-197|-17763|18890|197|-14550|19175|-16156.5|19032.5|3225.6152901423|1612.8076450712|1612.8076450712
1530|1530|1530-453|-17763|18890|453|-17663|18516|-17713|18703|387.13821821153|193.56910910577|193.56910910577
1530|1530|1530-1022|-17763|18890|1022|-18815|19104|-18289|18997|1073.5455276792|536.7727638396|536.7727638396
1530|1530|1530-1124|-17763|18890|1124|-17338|20835|-17550.5|19862.5|1990.891759991|995.44587999549|995.44587999549
1530|1530|1530-2069|-17763|18890|2069|-18460|20374|-18111.5|19632|1639.5319454039|819.76597270197|819.76597270197
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1531|1531|1531-5|14702|-10588|5|14269|279|14485.5|-5154.5|10875.623108586|5437.8115542928|5437.8115542928
1531|1531|1531-13|14702|-10588|13|8938|-12375|11820|-11481.5|6034.6553339855|3017.3276669928|3017.3276669928
1531|1531|1531-85|14702|-10588|85|10232|-12176|12467|-11382|4743.6951841365|2371.8475920683|2371.8475920683
1531|1531|1531-106|14702|-10588|106|12839|-6844|13770.5|-8716|4181.9020791979|2090.951039599|2090.951039599
1531|1531|1531-135|14702|-10588|135|17532|-12036|16117|-11312|3178.9312669512|1589.4656334756|1589.4656334756
1531|1531|1531-195|14702|-10588|195|11078|-13445|12890|-12016.5|4614.739971006|2307.369985503|2307.369985503
1531|1531|1531-212|14702|-10588|212|10040|-9232|12371|-9910|4855.2013346513|2427.6006673257|2427.6006673257
1531|1531|1531-370|14702|-10588|370|14244|-10526|14473|-10557|462.17745509707|231.08872754853|231.08872754853
1531|1531|1531-468|14702|-10588|468|15302|-11001|15002|-10794.5|728.40167490197|364.20083745099|364.20083745099
1531|1531|1531-763|14702|-10588|763|15445|-9847|15073.5|-10217.5|1049.3474162545|524.67370812725|524.67370812725
1531|1531|1531-1169|14702|-10588|1169|15111|-9604|14906.5|-10096|1065.6157844176|532.80789220881|532.80789220881
1531|1531|1531-1563|14702|-10588|1563|14113|-11704|14407.5|-11146|1261.894211097|630.94710554848|630.94710554848
1531|1531|1531-2098|14702|-10588|2098|15433|-10717|15067.5|-10652.5|742.29508957018|371.14754478509|371.14754478509
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1532|1532|1532-2|8046|-11344|2|1905|-9319|4975.5|-10331.5|6466.2590421356|3233.1295210678|3233.1295210678
1532|1532|1532-5|8046|-11344|5|14269|279|11157.5|-5532.5|13184.075925145|6592.0379625727|6592.0379625727
1532|1532|1532-13|8046|-11344|13|8938|-12375|8492|-11859.5|1363.3139770427|681.65698852135|681.65698852135
1532|1532|1532-58|8046|-11344|58|7603|-10059|7824.5|-10701.5|1359.2181576186|679.60907880928|679.60907880928
1532|1532|1532-85|8046|-11344|85|10232|-12176|9139|-11760|2338.9784094771|1169.4892047385|1169.4892047385
1532|1532|1532-149|8046|-11344|149|5846|-13701|6946|-12522.5|3224.1974195139|1612.0987097569|1612.0987097569
1532|1532|1532-212|8046|-11344|212|10040|-9232|9043|-10288|2904.5791433528|1452.2895716764|1452.2895716764
1532|1532|1532-797|8046|-11344|797|7574|-11419|7810|-11381.5|477.92154167813|238.96077083906|238.96077083906
1532|1532|1532-877|8046|-11344|877|8266|-11228|8156|-11286|248.70866490736|124.35433245368|124.35433245368
1532|1532|1532-2356|8046|-11344|2356|7986|-12226|8016|-11785|884.0384607018|442.0192303509|442.0192303509
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1533|1533|1533-4|-17414|-14958|4|-14791|-12627|-16102.5|-13792.5|3509.0867757865|1754.5433878933|1754.5433878933
1533|1533|1533-89|-17414|-14958|89|-18726|-19827|-18070|-17392.5|5042.6684404192|2521.3342202096|2521.3342202096
1533|1533|1533-90|-17414|-14958|90|-13616|-12689|-15515|-13823.5|4424.1569818441|2212.0784909221|2212.0784909221
1533|1533|1533-91|-17414|-14958|91|-11229|-20175|-14321.5|-17566.5|8091.4346070397|4045.7173035199|4045.7173035199
1533|1533|1533-100|-17414|-14958|100|-22427|-16834|-19920.5|-15896|5352.526973309|2676.2634866545|2676.2634866545
1533|1533|1533-123|-17414|-14958|123|-20154|-12164|-18784|-13561|3913.3152185839|1956.6576092919|1956.6576092919
1533|1533|1533-418|-17414|-14958|418|-17295|-13855|-17354.5|-14406.5|1109.400739138|554.70036956901|554.70036956901
1533|1533|1533-1173|-17414|-14958|1173|-16853|-15360|-17133.5|-15159|690.16302421964|345.08151210982|345.08151210982
1533|1533|1533-1789|-17414|-14958|1789|-18288|-14980|-17851|-14969|874.27684402596|437.13842201298|437.13842201298
1533|1533|1533-2056|-17414|-14958|2056|-18160|-15306|-17787|-15132|823.1767732389|411.58838661945|411.58838661945
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1534|1534|1534-6|1972|16194|6|-7163|23056|-2595.5|19625|11425.203236704|5712.6016183522|5712.6016183522
1534|1534|1534-10|1972|16194|10|1374|10662|1673|13428|5564.2275294959|2782.1137647479|2782.1137647479
1534|1534|1534-29|1972|16194|29|3281|14204|2626.5|15199|2381.9280005911|1190.9640002956|1190.9640002956
1534|1534|1534-48|1972|16194|48|1573|17143|1772.5|16668.5|1029.4668523075|514.73342615377|514.73342615377
1534|1534|1534-133|1972|16194|133|-839|16070|566.5|16132|2813.7336405566|1406.8668202783|1406.8668202783
1534|1534|1534-738|1972|16194|738|1947|15359|1959.5|15776.5|835.37416766381|417.6870838319|417.6870838319
1534|1534|1534-1127|1972|16194|1127|1715|17015|1843.5|16604.5|860.28483655124|430.14241827562|430.14241827562
1534|1534|1534-2125|1972|16194|2125|2673|16888|2322.5|16541|986.42637839831|493.21318919915|493.21318919915
1534|1534|1534-2312|1972|16194|2312|1329|16043|1650.5|16118.5|660.49224068115|330.24612034057|330.24612034057
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1535|1535|1535-2|396|-13903|2|1905|-9319|1150.5|-11611|4825.9855988181|2412.9927994091|2412.9927994091
1535|1535|1535-4|396|-13903|4|-14791|-12627|-7197.5|-13265|15240.509998028|7620.2549990141|7620.2549990141
1535|1535|1535-13|396|-13903|13|8938|-12375|4667|-13139|8677.5888356156|4338.7944178078|4338.7944178078
1535|1535|1535-24|396|-13903|24|2285|-15339|1340.5|-14621|2372.8499741872|1186.4249870936|1186.4249870936
1535|1535|1535-83|396|-13903|83|-234|-12979|81|-13441|1118.3362642783|559.16813213916|559.16813213916
1535|1535|1535-111|396|-13903|111|677|-13445|536.5|-13674|537.33136889633|268.66568444816|268.66568444816
1535|1535|1535-1040|396|-13903|1040|44|-14026|220|-13964.5|372.87129146664|186.43564573332|186.43564573332
1535|1535|1535-2058|396|-13903|2058|-261|-13145|67.5|-13524|1003.1016897603|501.55084488016|501.55084488016
1535|1535|1535-2080|396|-13903|2080|995|-14062|695.5|-13982.5|619.7434953269|309.87174766345|309.87174766345
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1536|1536|1536-6|-1448|16096|6|-7163|23056|-4305.5|19576|9005.7106882244|4502.8553441122|4502.8553441122
1536|1536|1536-10|-1448|16096|10|1374|10662|-37|13379|6123.0743911862|3061.5371955931|3061.5371955931
1536|1536|1536-25|-1448|16096|25|-3588|19548|-2518|17822|4061.5149882772|2030.7574941386|2030.7574941386
1536|1536|1536-117|-1448|16096|117|-5918|16166|-3683|16131|4470.548064835|2235.2740324175|2235.2740324175
1536|1536|1536-133|-1448|16096|133|-839|16070|-1143.5|16083|609.55475553883|304.77737776941|304.77737776941
1536|1536|1536-340|-1448|16096|340|-1068|16512|-1258|16304|563.43233844003|281.71616922001|281.71616922001
1536|1536|1536-778|-1448|16096|778|-879|15769|-1163.5|15932.5|656.26976160722|328.13488080361|328.13488080361
1536|1536|1536-1131|-1448|16096|1131|-1960|15924|-1704|16010|540.11850551522|270.05925275761|270.05925275761
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1537|1537|1537-5|13301|6307|5|14269|279|13785|3293|6105.2279236733|3052.6139618366|3052.6139618366
1537|1537|1537-12|13301|6307|12|7017|8662|10159|7484.5|6710.788403757|3355.3942018785|3355.3942018785
1537|1537|1537-36|13301|6307|36|16469|2130|14885|4218.5|5242.4758463917|2621.2379231958|2621.2379231958
1537|1537|1537-68|13301|6307|68|16809|6837|15055|6572|3547.8111561919|1773.905578096|1773.905578096
1537|1537|1537-162|13301|6307|162|11512|6218|12406.5|6262.5|1791.2124385455|895.60621927273|895.60621927273
1537|1537|1537-199|13301|6307|199|14221|9862|13761|8084.5|3672.114513465|1836.0572567325|1836.0572567325
1537|1537|1537-606|13301|6307|606|14010|7701|13655.5|7004|1563.9427738891|781.97138694456|781.97138694456
1537|1537|1537-652|13301|6307|652|12523|6354|12912|6330.5|779.41837289097|389.70918644548|389.70918644548
1537|1537|1537-1866|13301|6307|1866|13382|5997|13341.5|6152|320.40755296965|160.20377648483|160.20377648483
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1538|1538|1538-13|11596|-15346|13|8938|-12375|10267|-13860.5|3986.4526837779|1993.2263418889|1993.2263418889
1538|1538|1538-15|11596|-15346|15|14903|-17764|13249.5|-16555|4096.7026985125|2048.3513492563|2048.3513492563
1538|1538|1538-135|11596|-15346|135|17532|-12036|14564|-13691|6796.4840910577|3398.2420455288|3398.2420455288
1538|1538|1538-190|11596|-15346|190|11518|-19828|11557|-17587|4482.6786634779|2241.3393317389|2241.3393317389
1538|1538|1538-195|11596|-15346|195|11078|-13445|11337|-14395.5|1970.3108891746|985.1554445873|985.1554445873
1538|1538|1538-220|11596|-15346|220|10244|-13752|10920|-14549|2090.15310444|1045.07655222|1045.07655222
1538|1538|1538-703|11596|-15346|703|11484|-15997|11540|-15671.5|660.56415282696|330.28207641348|330.28207641348
1538|1538|1538-800|11596|-15346|800|11407|-14935|11501.5|-15140.5|452.37373929087|226.18686964543|226.18686964543
1538|1538|1538-1913|11596|-15346|1913|11988|-15372|11792|-15359|392.86129867932|196.43064933966|196.43064933966
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1539|1539|1539-6|9918|19621|6|-7163|23056|1377.5|21338.5|17422.9671985|8711.4835992499|8711.4835992499
1539|1539|1539-10|9918|19621|10|1374|10662|5646|15141.5|12379.968376373|6189.9841881866|6189.9841881866
1539|1539|1539-12|9918|19621|12|7017|8662|8467.5|14141.5|11336.466909933|5668.2334549664|5668.2334549664
1539|1539|1539-74|9918|19621|74|8487|21009|9202.5|20315|1993.5659005912|996.7829502956|996.7829502956
1539|1539|1539-124|9918|19621|124|10798|17905|10358|18763|1928.4854160714|964.24270803569|964.24270803569
1539|1539|1539-128|9918|19621|128|14141|22181|12029.5|20901|4938.3528630506|2469.1764315253|2469.1764315253
1539|1539|1539-278|9918|19621|278|8368|19125|9143|19373|1627.4261888024|813.71309440121|813.71309440121
1539|1539|1539-368|9918|19621|368|10180|18202|10049|18911.5|1442.9847539042|721.49237695211|721.49237695211
1539|1539|1539-1351|9918|19621|1351|11027|18573|10472.5|19097|1525.8391134061|762.91955670306|762.91955670306
1539|1539|1539-1861|9918|19621|1861|9765|20472|9841.5|20046.5|864.64443559188|432.32221779594|432.32221779594
1539|1539|1539-2014|9918|19621|2014|10724|20019|10321|19820|898.91045160238|449.45522580119|449.45522580119
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1540|1540|1540-10|4733|10317|10|1374|10662|3053.5|10489.5|3376.6708456703|1688.3354228352|1688.3354228352
1540|1540|1540-12|4733|10317|12|7017|8662|5875|9489.5|2820.5816775977|1410.2908387989|1410.2908387989
1540|1540|1540-118|4733|10317|118|4279|11798|4506|11057.5|1549.0245317618|774.51226588092|774.51226588092
1540|1540|1540-119|4733|10317|119|5241|9348|4987|9832.5|1094.086376846|547.043188423|547.043188423
1540|1540|1540-137|4733|10317|137|3901|8668|4317|9492.5|1847.0043313431|923.50216567153|923.50216567153
1540|1540|1540-178|4733|10317|178|8218|11616|6475.5|10966.5|3719.223843761|1859.6119218805|1859.6119218805
1540|1540|1540-188|4733|10317|188|2892|10060|3812.5|10188.5|1858.8517961365|929.42589806826|929.42589806826
1540|1540|1540-313|4733|10317|313|4459|10204|4596|10260.5|296.38657189556|148.19328594778|148.19328594778
1540|1540|1540-1973|4733|10317|1973|4729|10360|4731|10338.5|43.185645763378|21.592822881689|21.592822881689
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1541|1541|1541-6|665|19609|6|-7163|23056|-3249|21332.5|8553.3264289398|4276.6632144699|4276.6632144699
1541|1541|1541-10|665|19609|10|1374|10662|1019.5|15135.5|8975.0481892857|4487.5240946428|4487.5240946428
1541|1541|1541-25|665|19609|25|-3588|19548|-1461.5|19578.5|4253.4374334178|2126.7187167089|2126.7187167089
1541|1541|1541-48|665|19609|48|1573|17143|1119|18376|2627.8546382934|1313.9273191467|1313.9273191467
1541|1541|1541-126|665|19609|126|2130|19296|1397.5|19452.5|1498.0634165482|749.03170827409|749.03170827409
1541|1541|1541-635|665|19609|635|1206|19772|935.5|19690.5|565.02212346067|282.51106173033|282.51106173033
1541|1541|1541-2060|665|19609|2060|142|19770|403.5|19689.5|547.22024816339|273.61012408169|273.61012408169
1541|1541|1541-2203|665|19609|2203|1016|19214|840.5|19411.5|528.418394835|264.2091974175|264.2091974175
